"Table 2: Healthy Life Expectancy (HLE1) estimates by council area in Scotland, 2017-2019",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Council Area,Area Code,Sex,Age group,"Life Expectancy (LE, years)",LE Lower CI (years),LE Upper CI (years),Healthy Life Expectancy (HLE) (years),HLE Lower CI (years),HLE Upper CI (years),Proportion of Life Spent in Good Health (%),,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,60 to 64,24.66,24.23,25.09,14.84,13.38,16.30,60.18,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,65 to 69,20.41,20.00,20.82,11.73,10.34,13.13,57.49,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,70 to 74,16.54,16.16,16.92,8.95,7.59,10.31,54.11,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,75 to 79,12.77,12.42,13.13,6.41,5.15,7.67,50.17,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,80 to 84,9.36,9.03,9.69,4.31,3.35,5.26,46.02,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,85 to 89,6.47,6.15,6.80,2.73,1.94,3.51,42.12,,,,,,,,,,,,,,,,
East Lothian,S12000010,Female,90+,4.10,3.71,4.49,1.62,0.95,2.30,39.63,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,<1,79.09,78.42,79.76,65.20,63.25,67.15,82.44,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,1 to 4,78.38,77.75,79.01,64.45,62.49,66.41,82.22,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,10 to 14,69.49,68.87,70.11,55.67,53.73,57.61,80.11,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,15 to 19,64.53,63.91,65.14,50.82,48.89,52.74,78.76,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,20 to 24,59.64,59.04,60.24,46.10,44.20,48.00,77.29,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,25 to 29,54.87,54.29,55.45,41.58,39.72,43.44,75.78,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,30 to 34,50.03,49.46,50.60,37.07,35.27,38.86,74.09,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,35 to 39,45.33,44.79,45.87,32.77,31.02,34.52,72.29,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,40 to 44,40.68,40.17,41.19,28.60,26.89,30.32,70.31,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,45 to 49,36.05,35.56,36.54,24.50,22.83,26.17,67.96,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,5 to 9,74.38,73.75,75.01,60.49,58.54,62.44,81.32,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,50 to 54,31.40,30.93,31.87,20.44,18.81,22.08,65.11,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,55 to 59,26.88,26.42,27.33,16.72,15.12,18.32,62.20,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,60 to 64,22.52,22.09,22.96,13.30,11.75,14.85,59.06,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,65 to 69,18.38,17.96,18.79,10.30,8.80,11.79,56.02,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,70 to 74,14.58,14.19,14.97,7.69,6.23,9.15,52.74,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,75 to 79,10.99,10.61,11.36,5.35,3.89,6.81,48.67,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,80 to 84,8.12,7.77,8.48,3.52,2.29,4.75,43.33,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,85 to 89,5.55,5.19,5.92,2.12,1.15,3.09,38.13,,,,,,,,,,,,,,,,
East Lothian,S12000010,Male,90+,3.87,3.35,4.38,1.46,0.55,2.36,37.66,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,<1,83.96,83.35,84.57,67.19,65.04,69.33,80.03,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,1 to 4,83.09,82.50,83.67,66.36,64.22,68.51,79.87,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,10 to 14,74.09,73.50,74.67,58.02,55.96,60.08,78.31,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,15 to 19,69.16,68.59,69.74,53.42,51.41,55.44,77.24,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,20 to 24,64.28,63.72,64.84,48.87,46.90,50.83,76.02,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,25 to 29,59.37,58.82,59.92,44.34,42.44,46.25,74.69,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,30 to 34,54.37,53.82,54.92,39.79,37.95,41.63,73.19,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,35 to 39,49.48,48.95,50.01,35.41,33.64,37.17,71.56,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,40 to 44,44.59,44.06,45.11,31.10,29.37,32.82,69.74,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,45 to 49,39.76,39.25,40.27,26.89,25.21,28.57,67.63,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,5 to 9,79.09,78.50,79.67,62.66,60.55,64.77,79.23,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,50 to 54,34.95,34.45,35.45,22.81,21.17,24.45,65.25,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,55 to 59,30.21,29.71,30.70,18.92,17.33,20.51,62.63,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,60 to 64,25.64,25.16,26.11,15.31,13.76,16.85,59.70,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,65 to 69,21.45,21.00,21.90,11.96,10.45,13.48,55.77,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,70 to 74,17.26,16.83,17.69,8.81,7.37,10.26,51.05,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,75 to 79,13.46,13.05,13.86,6.21,4.77,7.66,46.18,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,80 to 84,10.09,9.70,10.47,4.05,2.88,5.22,40.15,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,85 to 89,7.07,6.68,7.46,2.46,1.51,3.42,34.82,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Female,90+,5.10,4.60,5.60,1.60,0.66,2.55,31.46,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,<1,80.33,79.63,81.03,68.28,66.44,70.13,85.00,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,1 to 4,79.50,78.83,80.18,67.45,65.60,69.30,84.84,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,10 to 14,70.54,69.87,71.21,58.52,56.67,60.37,82.96,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,15 to 19,65.61,64.94,66.27,53.72,51.89,55.56,81.89,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,20 to 24,60.61,59.94,61.27,48.87,47.04,50.69,80.63,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,25 to 29,55.85,55.21,56.49,44.43,42.65,46.21,79.55,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,30 to 34,51.08,50.46,51.70,40.13,38.45,41.81,78.56,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,35 to 39,46.37,45.79,46.95,35.93,34.33,37.53,77.49,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,40 to 44,41.52,40.95,42.09,31.50,29.95,33.04,75.86,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,45 to 49,36.73,36.17,37.29,27.27,25.78,28.77,74.25,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,5 to 9,75.50,74.83,76.18,63.46,61.61,65.31,84.05,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,50 to 54,32.14,31.60,32.68,23.30,21.84,24.75,72.48,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,55 to 59,27.68,27.16,28.20,19.50,18.09,20.91,70.43,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,60 to 64,23.29,22.79,23.79,15.79,14.42,17.16,67.81,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,65 to 69,19.25,18.77,19.72,12.54,11.19,13.88,65.13,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,70 to 74,15.35,14.90,15.81,9.44,8.12,10.76,61.49,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,75 to 79,11.72,11.29,12.16,6.71,5.41,8.02,57.26,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,80 to 84,8.49,8.07,8.91,4.42,3.20,5.64,52.08,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,85 to 89,6.25,5.79,6.72,2.98,1.92,4.05,47.72,,,,,,,,,,,,,,,,
East Renfrewshire,S12000011,Male,90+,4.53,3.89,5.17,2.21,1.14,3.27,48.68,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,<1,80.46,79.96,80.97,59.71,57.80,61.63,74.21,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,1 to 4,79.72,79.25,80.19,58.98,57.06,60.90,73.99,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,10 to 14,70.78,70.31,71.24,50.72,48.87,52.57,71.66,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,15 to 19,65.85,65.40,66.31,46.15,44.34,47.96,70.08,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,20 to 24,60.85,60.40,61.31,41.57,39.82,43.33,68.32,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,25 to 29,56.01,55.57,56.46,37.25,35.56,38.93,66.50,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,30 to 34,51.22,50.79,51.65,33.02,31.38,34.67,64.48,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,35 to 39,46.36,45.94,46.78,28.77,27.17,30.37,62.06,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,40 to 44,41.61,41.20,42.01,24.72,23.17,26.28,59.42,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,45 to 49,36.95,36.56,37.34,20.85,19.34,22.36,56.43,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,5 to 9,75.75,75.28,76.22,55.33,53.43,57.22,73.04,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,50 to 54,32.18,31.80,32.56,17.15,15.72,18.58,53.29,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,55 to 59,27.65,27.28,28.02,13.80,12.42,15.17,49.89,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,60 to 64,23.30,22.94,23.65,10.82,9.51,12.14,46.46,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,65 to 69,19.17,18.84,19.50,8.10,6.83,9.37,42.24,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,70 to 74,15.35,15.04,15.66,5.71,4.48,6.93,37.18,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,75 to 79,11.77,11.48,12.07,3.75,2.54,4.97,31.86,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,80 to 84,8.64,8.37,8.92,2.33,1.25,3.41,26.97,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,85 to 89,6.23,5.95,6.52,1.38,0.52,2.23,22.07,,,,,,,,,,,,,,,,
Falkirk,S12000014,Female,90+,4.23,3.87,4.59,0.91,0.12,1.69,21.39,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,<1,77.33,76.79,77.87,62.39,60.66,64.12,80.68,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,1 to 4,76.53,76.01,77.05,61.55,59.81,63.28,80.42,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,10 to 14,67.59,67.08,68.10,52.63,50.90,54.36,77.87,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,15 to 19,62.61,62.10,63.12,47.78,46.06,49.49,76.31,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,20 to 24,57.77,57.27,58.26,43.12,41.42,44.81,74.64,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,25 to 29,52.83,52.33,53.32,38.49,36.84,40.14,72.86,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,30 to 34,48.08,47.60,48.56,34.14,32.53,35.75,71.01,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,35 to 39,43.32,42.86,43.79,29.92,28.36,31.48,69.05,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,40 to 44,38.68,38.23,39.13,25.93,24.42,27.43,67.03,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,45 to 49,34.31,33.89,34.73,22.29,20.84,23.73,64.95,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,5 to 9,72.59,72.08,73.10,57.59,55.86,59.33,79.34,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,50 to 54,29.93,29.52,30.33,18.79,17.39,20.19,62.78,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,55 to 59,25.46,25.07,25.85,15.38,14.03,16.74,60.42,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,60 to 64,21.39,21.01,21.77,12.36,11.07,13.66,57.80,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,65 to 69,17.50,17.14,17.86,9.59,8.33,10.84,54.77,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,70 to 74,13.95,13.61,14.29,7.20,5.95,8.44,51.58,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,75 to 79,10.63,10.29,10.97,5.09,3.81,6.37,47.91,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,80 to 84,7.95,7.61,8.29,3.47,2.18,4.76,43.66,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,85 to 89,6.16,5.76,6.56,2.38,1.23,3.52,38.55,,,,,,,,,,,,,,,,
Falkirk,S12000014,Male,90+,4.57,3.98,5.15,1.46,0.34,2.58,31.97,,,,,,,,,,,,,,,,
Fife,S12000047,Female,<1,81.15,80.80,81.49,61.27,59.07,63.46,75.50,,,,,,,,,,,,,,,,
Fife,S12000047,Female,1 to 4,80.50,80.18,80.81,60.61,58.40,62.81,75.29,,,,,,,,,,,,,,,,
Fife,S12000047,Female,10 to 14,71.58,71.27,71.88,52.48,50.39,54.57,73.32,,,,,,,,,,,,,,,,
Fife,S12000047,Female,15 to 19,66.60,66.29,66.91,48.05,46.05,50.04,72.14,,,,,,,,,,,,,,,,
Fife,S12000047,Female,20 to 24,61.67,61.37,61.98,43.70,41.80,45.59,70.85,,,,,,,,,,,,,,,,
Fife,S12000047,Female,25 to 29,56.78,56.48,57.08,39.44,37.60,41.28,69.46,,,,,,,,,,,,,,,,
Fife,S12000047,Female,30 to 34,51.88,51.58,52.17,35.26,33.48,37.04,67.97,,,,,,,,,,,,,,,,
Fife,S12000047,Female,35 to 39,47.04,46.75,47.33,31.27,29.56,32.98,66.48,,,,,,,,,,,,,,,,
Fife,S12000047,Female,40 to 44,42.35,42.08,42.63,27.48,25.83,29.13,64.89,,,,,,,,,,,,,,,,
Fife,S12000047,Female,45 to 49,37.64,37.38,37.91,23.80,22.21,25.38,63.21,,,,,,,,,,,,,,,,
Fife,S12000047,Female,5 to 9,76.55,76.24,76.86,56.99,54.83,59.15,74.45,,,,,,,,,,,,,,,,
Fife,S12000047,Female,50 to 54,33.09,32.83,33.34,20.34,18.84,21.84,61.49,,,,,,,,,,,,,,,,
Fife,S12000047,Female,55 to 59,28.52,28.28,28.77,16.98,15.51,18.45,59.54,,,,,,,,,,,,,,,,
Fife,S12000047,Female,60 to 64,24.28,24.05,24.51,13.96,12.53,15.39,57.50,,,,,,,,,,,,,,,,
Fife,S12000047,Female,65 to 69,20.04,19.82,20.26,11.14,9.75,12.53,55.58,,,,,,,,,,,,,,,,
Fife,S12000047,Female,70 to 74,16.11,15.91,16.32,8.66,7.28,10.05,53.76,,,,,,,,,,,,,,,,
Fife,S12000047,Female,75 to 79,12.41,12.21,12.60,6.45,5.06,7.84,52.01,,,,,,,,,,,,,,,,
Fife,S12000047,Female,80 to 84,9.16,8.97,9.34,4.56,3.15,5.97,49.85,,,,,,,,,,,,,,,,
Fife,S12000047,Female,85 to 89,6.56,6.38,6.75,3.05,1.85,4.25,46.50,,,,,,,,,,,,,,,,
Fife,S12000047,Female,90+,4.46,4.23,4.69,1.83,0.72,2.95,41.09,,,,,,,,,,,,,,,,
Fife,S12000047,Male,<1,77.30,76.93,77.67,61.56,59.78,63.34,79.64,,,,,,,,,,,,,,,,
Fife,S12000047,Male,1 to 4,76.63,76.28,76.97,60.85,59.06,62.64,79.42,,,,,,,,,,,,,,,,
Fife,S12000047,Male,10 to 14,67.71,67.37,68.05,52.24,50.48,54.00,77.15,,,,,,,,,,,,,,,,
Fife,S12000047,Male,15 to 19,62.77,62.43,63.11,47.52,45.79,49.26,75.71,,,,,,,,,,,,,,,,
Fife,S12000047,Male,20 to 24,57.91,57.57,58.24,42.93,41.23,44.63,74.13,,,,,,,,,,,,,,,,
Fife,S12000047,Male,25 to 29,53.07,52.74,53.39,38.43,36.77,40.09,72.41,,,,,,,,,,,,,,,,
Fife,S12000047,Male,30 to 34,48.31,47.99,48.63,34.08,32.47,35.70,70.55,,,,,,,,,,,,,,,,
Fife,S12000047,Male,35 to 39,43.66,43.36,43.96,29.92,28.36,31.49,68.54,,,,,,,,,,,,,,,,
Fife,S12000047,Male,40 to 44,39.10,38.82,39.39,25.95,24.44,27.47,66.38,,,,,,,,,,,,,,,,
Fife,S12000047,Male,45 to 49,34.56,34.29,34.83,22.12,20.68,23.57,64.02,,,,,,,,,,,,,,,,
Fife,S12000047,Male,5 to 9,72.69,72.34,73.03,57.03,55.25,58.81,78.46,,,,,,,,,,,,,,,,
Fife,S12000047,Male,50 to 54,30.24,29.98,30.49,18.59,17.21,19.96,61.47,,,,,,,,,,,,,,,,
Fife,S12000047,Male,55 to 59,25.89,25.65,26.14,15.21,13.91,16.51,58.74,,,,,,,,,,,,,,,,
Fife,S12000047,Male,60 to 64,21.66,21.43,21.90,12.10,10.87,13.33,55.86,,,,,,,,,,,,,,,,
Fife,S12000047,Male,65 to 69,17.74,17.52,17.96,9.36,8.17,10.54,52.73,,,,,,,,,,,,,,,,
Fife,S12000047,Male,70 to 74,14.21,14.00,14.41,7.01,5.86,8.15,49.31,,,,,,,,,,,,,,,,
Fife,S12000047,Male,75 to 79,10.77,10.57,10.97,4.90,3.74,6.06,45.48,,,,,,,,,,,,,,,,
Fife,S12000047,Male,80 to 84,7.94,7.75,8.14,3.27,2.21,4.33,41.15,,,,,,,,,,,,,,,,
Fife,S12000047,Male,85 to 89,5.75,5.54,5.96,2.11,1.23,2.98,36.62,,,,,,,,,,,,,,,,
Fife,S12000047,Male,90+,4.00,3.71,4.29,1.25,0.46,2.05,31.41,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,<1,78.50,78.22,78.78,57.59,55.74,59.44,73.36,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,1 to 4,77.84,77.58,78.10,56.87,55.01,58.72,73.06,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,10 to 14,68.92,68.66,69.18,48.36,46.54,50.17,70.16,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,15 to 19,63.97,63.71,64.23,43.77,41.99,45.54,68.42,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,20 to 24,59.04,58.78,59.29,39.29,37.56,41.02,66.55,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,25 to 29,54.10,53.85,54.35,34.90,33.19,36.61,64.51,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,30 to 34,49.19,48.94,49.44,30.64,28.96,32.32,62.29,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,35 to 39,44.29,44.04,44.54,26.56,24.92,28.20,59.96,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,40 to 44,39.62,39.38,39.87,22.85,21.26,24.43,57.66,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,45 to 49,35.09,34.86,35.32,19.44,17.94,20.95,55.41,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,5 to 9,73.89,73.63,74.15,53.06,51.21,54.90,71.81,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,50 to 54,30.69,30.47,30.91,16.33,14.89,17.77,53.20,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,55 to 59,26.37,26.16,26.59,13.47,12.08,14.86,51.09,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,60 to 64,22.15,21.95,22.36,10.85,9.53,12.17,48.97,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,65 to 69,18.20,18.01,18.40,8.51,7.26,9.76,46.74,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,70 to 74,14.59,14.40,14.77,6.52,5.36,7.69,44.73,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,75 to 79,11.44,11.27,11.61,4.91,3.76,6.06,42.93,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,80 to 84,8.76,8.60,8.92,3.65,2.55,4.74,41.61,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,85 to 89,6.56,6.39,6.73,2.67,1.71,3.63,40.73,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Female,90+,4.81,4.59,5.04,1.96,0.98,2.95,40.80,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,<1,73.60,73.31,73.89,54.59,52.73,56.45,74.17,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,1 to 4,72.93,72.66,73.21,53.89,52.03,55.76,73.89,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,10 to 14,63.98,63.71,64.26,45.61,43.82,47.39,71.28,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,15 to 19,59.01,58.74,59.28,41.08,39.36,42.81,69.62,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,20 to 24,54.16,53.90,54.43,36.70,35.04,38.35,67.75,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,25 to 29,49.33,49.07,49.59,32.38,30.76,34.00,65.64,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,30 to 34,44.50,44.24,44.76,28.15,26.57,29.73,63.25,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,35 to 39,39.77,39.51,40.03,24.12,22.59,25.65,60.65,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,40 to 44,35.24,34.98,35.49,20.47,18.99,21.96,58.10,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,45 to 49,31.06,30.82,31.30,17.27,15.84,18.69,55.60,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,5 to 9,68.97,68.70,69.24,50.20,48.36,52.03,72.78,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,50 to 54,27.04,26.81,27.27,14.32,12.95,15.69,52.95,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,55 to 59,23.07,22.86,23.29,11.60,10.29,12.92,50.29,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,60 to 64,19.25,19.04,19.46,9.17,7.91,10.43,47.63,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,65 to 69,15.67,15.47,15.87,7.18,5.95,8.42,45.83,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,70 to 74,12.49,12.30,12.68,5.51,4.32,6.70,44.12,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,75 to 79,9.63,9.44,9.81,4.13,2.89,5.37,42.93,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,80 to 84,7.32,7.13,7.50,3.11,1.79,4.43,42.46,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,85 to 89,5.56,5.35,5.78,2.41,1.25,3.56,43.24,,,,,,,,,,,,,,,,
Glasgow City,S12000049,Male,90+,4.39,4.06,4.71,1.96,0.72,3.20,44.63,,,,,,,,,,,,,,,,
Highland,S12000017,Female,<1,81.91,81.48,82.34,64.36,61.60,67.12,78.58,,,,,,,,,,,,,,,,
Highland,S12000017,Female,1 to 4,81.08,80.67,81.48,63.63,60.87,66.39,78.49,,,,,,,,,,,,,,,,
Highland,S12000017,Female,10 to 14,72.17,71.77,72.57,55.94,53.41,58.46,77.51,,,,,,,,,,,,,,,,
Highland,S12000017,Female,15 to 19,67.22,66.83,67.62,51.57,49.18,53.96,76.71,,,,,,,,,,,,,,,,
Highland,S12000017,Female,20 to 24,62.39,62.01,62.77,47.31,45.06,49.55,75.83,,,,,,,,,,,,,,,,
Highland,S12000017,Female,25 to 29,57.59,57.23,57.95,43.10,41.00,45.21,74.85,,,,,,,,,,,,,,,,
Highland,S12000017,Female,30 to 34,52.73,52.37,53.08,38.82,36.99,40.66,73.64,,,,,,,,,,,,,,,,
Highland,S12000017,Female,35 to 39,47.85,47.51,48.19,34.56,32.87,36.24,72.22,,,,,,,,,,,,,,,,
Highland,S12000017,Female,40 to 44,43.09,42.76,43.42,30.44,28.86,32.02,70.64,,,,,,,,,,,,,,,,
Highland,S12000017,Female,45 to 49,38.40,38.09,38.72,26.41,24.96,27.87,68.79,,,,,,,,,,,,,,,,
Highland,S12000017,Female,5 to 9,77.15,76.75,77.55,60.26,57.59,62.93,78.11,,,,,,,,,,,,,,,,
Highland,S12000017,Female,50 to 54,33.73,33.43,34.04,22.51,21.12,23.90,66.72,,,,,,,,,,,,,,,,
Highland,S12000017,Female,55 to 59,29.17,28.88,29.46,18.78,17.45,20.10,64.37,,,,,,,,,,,,,,,,
Highland,S12000017,Female,60 to 64,24.76,24.48,25.04,15.32,14.04,16.60,61.86,,,,,,,,,,,,,,,,
Highland,S12000017,Female,65 to 69,20.60,20.33,20.86,12.05,10.80,13.30,58.50,,,,,,,,,,,,,,,,
Highland,S12000017,Female,70 to 74,16.56,16.31,16.81,9.03,7.77,10.28,54.51,,,,,,,,,,,,,,,,
Highland,S12000017,Female,75 to 79,12.62,12.39,12.86,6.29,5.02,7.57,49.87,,,,,,,,,,,,,,,,
Highland,S12000017,Female,80 to 84,9.34,9.11,9.56,4.19,2.95,5.42,44.83,,,,,,,,,,,,,,,,
Highland,S12000017,Female,85 to 89,6.48,6.25,6.70,2.59,1.58,3.61,40.04,,,,,,,,,,,,,,,,
Highland,S12000017,Female,90+,4.38,4.11,4.65,1.59,0.66,2.52,36.24,,,,,,,,,,,,,,,,
Highland,S12000017,Male,<1,77.80,77.31,78.30,63.95,61.95,65.94,82.19,,,,,,,,,,,,,,,,
Highland,S12000017,Male,1 to 4,77.03,76.55,77.50,63.14,61.14,65.14,81.98,,,,,,,,,,,,,,,,
Highland,S12000017,Male,10 to 14,68.11,67.64,68.57,54.39,52.42,56.36,79.85,,,,,,,,,,,,,,,,
Highland,S12000017,Male,15 to 19,63.14,62.68,63.60,49.55,47.61,51.50,78.48,,,,,,,,,,,,,,,,
Highland,S12000017,Male,20 to 24,58.42,57.98,58.87,45.00,43.08,46.92,77.03,,,,,,,,,,,,,,,,
Highland,S12000017,Male,25 to 29,53.66,53.23,54.09,40.51,38.63,42.38,75.49,,,,,,,,,,,,,,,,
Highland,S12000017,Male,30 to 34,49.17,48.77,49.58,36.32,34.56,38.09,73.86,,,,,,,,,,,,,,,,
Highland,S12000017,Male,35 to 39,44.61,44.23,45.00,32.11,30.46,33.77,71.99,,,,,,,,,,,,,,,,
